codigo,descripcion,capitulo,grupo,categoria_codigo,categoria_descripcion,nivel,activo,linea_origen
V852,PERSONA QUE VIAJA FUERA DEL VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADA EN ACCIDENTE DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11334
V853,OCUPANTE NO ESPECIFICADO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11335
V854,PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO ESPECIAL PARA CONSTRUCCION,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11336
V855,CONDUCTOR DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11337
V856,PASAJERO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11338
V857,PERSONA QUE VIAJA FUERA DEL VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADA EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11339
V859,OCUPANTE NO ESPECIFICADO DE VEHICULO ESPECIAL PARA CONSTRUCCION LESIONADO EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V85,OCUPANTE DE VEHICULO ESPECIAL (DE MOTOR) PARA CONSTRUCCION LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11340
V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,CATEGORIA,1,11341
V860,CONDUCTOR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11342
V861,PASAJERO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11343
V862,PERSONA QUE VIAJA FUERA DEL VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADA EN ACCIDENTE DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11344
V863,OCUPANTE NO ESPECIFICADO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11345
V864,PERSONA LESIONADA EN ACCIDENTE DE TRANSITO AL SUBIR O BAJAR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE CARRETERA,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11346
V865,CONDUCTOR DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11347
V866,PASAJERO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11348
V867,PERSONA QUE VIAJA FUERA DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO MOTOR PARA USO FUERA DE CARRETERA LESIONADA EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11349
V869,OCUPANTE NO ESPECIFICADO DE VEHICULO PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE NO DE TRANSITO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V86,OCUPANTE DE VEHICULO ESPECIAL PARA TODO TERRENO O DE OTRO VEHICULO DE MOTOR PARA USO FUERA DE LA CARRETERA LESIONADO EN ACCIDENTE DE TRANSPORTE,SUBCATEGORIA,1,11350
V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",CATEGORIA,1,11351
V870,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE MOTOR DE DOS O TRES RUEDAS (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11352
V871,PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR Y UN VEHICULO DE MOTOR DE DOS O TRES RUEDAS (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11353
V872,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y CAMIONETA O FURGONETA (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11354
V873,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y AUTOBUS (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11355
V874,PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE TRANSPORTE PESADO (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11356
V875,PERSONA LESIONADA POR COLISION ENTRE VEHICULO DE TRANSPORTE PESADO Y AUTOBUS (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11357
V876,PERSONA LESIONADA POR COLISION ENTRE TREN O VEHICULO DE RIELES Y AUTOMOVIL (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11358
V877,PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR ESPECIFICADOS (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11359
V878,PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO DE MOTOR SIN COLISION (TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11360
V879,PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO SIN MOTOR (CON COLISION)(SIN COLISION)(TRANSITO),CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V87,"ACCIDENTE DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11361
V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",CATEGORIA,1,11362
V880,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE MOTOR DE DOS O TRES RUEDAS, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11363
V881,"PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR Y UN VEHICULO DE MOTOR DE DOS O TRES RUEDAS, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11364
V882,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y CAMIONETA O FURGONETA, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11365
V883,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y AUTOBUS, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11366
V884,"PERSONA LESIONADA POR COLISION ENTRE AUTOMOVIL Y VEHICULO DE TRANSPORTE PESADO, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11367
V885,"PERSONA LESIONADA POR COLISION ENTRE VEHICULO DE TRANSPORTE PESADO Y AUTOBUS, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11368
V886,"PERSONA LESIONADA POR COLISION ENTRE TREN O VEHICULO DE RIELES Y AUTOMOVIL, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11369
V887,"PERSONA LESIONADA POR COLISION ENTRE OTROS VEHICULOS DE MOTOR ESPECIFICADOS, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11370
V888,"PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO DE MOTOR SIN COLISION, NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11371
V889,"PERSONA LESIONADA EN OTROS ACCIDENTES ESPECIFICADOS DE TRANSPORTE DE VEHICULO SIN MOTOR (CON COLISION)(SIN COLISION), NO DE TRANSITO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V88,"ACCIDENTE NO DE TRANSITO DE TIPO ESPECIFICADO, PERO DONDE SE DESCONOCE EL MODO DE TRANSPORTE DE LA VICTIMA",SUBCATEGORIA,1,11372
V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",CATEGORIA,1,11373
V890,"PERSONA LESIONADA EN ACCIDENTE NO DE TRANSITO, DE VEHICULO DE MOTOR NO ESPECIFICADO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",SUBCATEGORIA,1,11374
V891,"PERSONA LESIONADA EN ACCIDENTE NO DE TRANSITO, DE VEHICULO SIN MOTOR NO ESPECIFICADO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",SUBCATEGORIA,1,11375
V892,"PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEHICULO DE MOTOR NO ESPECIFICADO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",SUBCATEGORIA,1,11376
V893,"PERSONA LESIONADA EN ACCIDENTE DE TRANSITO, DE VEHICULO SIN MOTOR NO ESPECIFICADO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",SUBCATEGORIA,1,11377
V899,PERSONA LESIONADA EN ACCIDENTE DE VEHICULO NO ESPECIFICADO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V89,"ACCIDENTE DE VEHICULO DE MOTOR O SIN MOTOR, TIPO DE VEHICULO NO ESPECIFICADO",SUBCATEGORIA,1,11378
V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,CATEGORIA,1,11379
V900,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BARCO MERCANTE",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11380
V901,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BARCO DE PASAJEROS",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11381
V902,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BOTE DE PESCA",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11382
V903,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, OTRO VEHICULO ACUATICO CON MOTOR",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11383
V904,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, VELERO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11384
V905,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, CANOA O KAYAC",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11385
V906,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, BALSA INFLABLE (SIN MOTOR)",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11386
V907,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, ESQUI ACUATICO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11387
V908,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, OTRO VEHICULO ACUATICO SIN MOTOR",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11388
V909,"ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION, VEHICULO ACUATICO NO ESPECIFICADO",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V90,ACCIDENTE DE EMBARCACION QUE CAUSA AHOGAMIENTO Y SUMERSION,SUBCATEGORIA,1,11389
V91,ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO,CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V91,ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO,CATEGORIA,1,11390
V910,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BARCO MERCANTE",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V91,ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO,SUBCATEGORIA,1,11391
V911,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BARCO DE PASAJEROS",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V91,ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO,SUBCATEGORIA,1,11392
V912,"ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO, BOTE DE PESCA",CAPITULO XX: CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD,(V01 - V99) ACCIDENTES DE TRANSPORTE,V91,ACCIDENTE DE EMBARCACION QUE CAUSA OTROS TIPOS DE TRAUMATISMO,SUBCATEGORIA,1,11393
